"Station Name","County","Station Type","Status","Status Date","Primary Responsible Entity","Primary Water Use","Artesian Well","Geothermal Well","Well Total Depth (ft)","Well Completion Date","Method Drilled","Well Construction ID","Metal Tags","USGS ID","Elevation (ft)","Height System","Time Zone","IDTM Easting","IDTM Northing","Latitude","Longitude","Method of Positioning"
"01N 03W 06CB1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",570,1978-05-04,"Cable","353361","---","---",2265,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2277535.13,1364626.68,43.4494792608414,-116.749418315361,"PLSS/Topo"
"01N 03W 06DC1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",750,1996-04-23,"Cable","307644","---","---",2256,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2278356.89,1364210.99,43.4459841595383,-116.739104867988,"PLSS/Topo"
"01N 03W 06DDC1","OWYHEE","Well","Active",2020-06-18,"IDWR","Domestic","No","Yes",560,1978-05-16,"Cable","353358","---","432640116440701",2240,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2278582.34,1364019.1,43.4443249599019,-116.736243992209,"Digitized"
"01N 03W 07CA2","OWYHEE","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",1040,1994-08-02,"Air Rotary","308107","---","---",2326,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2277879.12,1363022.12,43.4351498814101,-116.74451883997,"PLSS/Topo"
"01N 03W 08CC1","OWYHEE","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",1400,1990-12-01,"Cable","308080","---","---",2251,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2279569.46,1362616.88,43.4320042381129,-116.723492757707,"PLSS/Topo"
"01N 03W 08CD1","OWYHEE","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",903,1987-10-27,"Cable","308080","---","---",2264,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2279357.54,1362784.9,43.4334530776327,-116.726176071956,"Digitized"
"01N 03W 08CDA2","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",552,1983-10-06,"Cable","397945","A0003125","---",2251,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2279546.81,1362735,43.4330599720418,-116.723819977004,"GPS"
"01N 03W 08CDA3","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",600,1983-11-19,"Cable","393354","---","---",2251,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2279569.46,1362616.88,43.4320042381129,-116.723492757707,"PLSS/Topo"
"01N 03W 08DCD1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",632,1985-05-17,"Cable","407157","---","---",2251,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2279569.46,1362616.88,43.4320042381129,-116.723492757707,"PLSS/Topo"
"01N 03W 12BAB1","CANYON","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1503,1956-05-01,"Cable","399548","---","432641116384401",2747,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2285844.23,1363815.45,43.4446046204192,-116.646518520621,"Digitized"
"01N 03W 13AAA1","CANYON","Well","Inactive",2020-06-18,"---","Irrigation","No","No",607,1959-10-24,"Cable","399560","A0015669","432548116375701",2688,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2286870.29,1362131.46,43.4297500013258,-116.633194385342,"GPS"
"01N 03W 15ADD1","CANYON","Well","Inactive",2020-06-18,"---","Domestic","No","No",530,1963-02-15,"Cable","373933","---","---",2718,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2283634.59,1361546.46,43.4235609943392,-116.672896963254,"Digitized"
"01N 03W 16CBD2","CANYON","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",675,1983-03-01,"Cable","413275","---","---",2682,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281229.83,1361560.92,43.4229930924866,-116.702577951182,"PLSS/Topo"
"01N 03W 16CBD5","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",700,1986-06-01,"Cable","397516","---","---",2264,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2280816.86,1360960.18,43.4174691877839,-116.707433030187,"PLSS/Topo"
"01N 03W 16CC1","OWYHEE","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",736,1994-01-10,"Cable","308202","---","---",2264,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2280816.86,1360960.18,43.4174691877839,-116.707433030187,"PLSS/Topo"
"01N 03W 16CCA1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",690,1987-09-01,"Cable","359659","A0003113","---",2257,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2280725.45,1361132.24,43.418990027842,-116.708629955479,"GPS"
"01N 03W 16CD1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",751,1990-06-27,"Cable","308104","---","---",2264,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2280816.86,1360960.18,43.4174691877839,-116.707433030187,"PLSS/Topo"
"01N 03W 16CDC1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",605,1987-06-05,"Cable","354105","A0003107","---",2244,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281008.82,1360974.05,43.4176500321814,-116.705070023562,"GPS"
"01N 03W 17AA1","CANYON","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",462,1991-06-08,"Cable","308148","---","---",2262,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2280407.24,1362373.36,43.430059910528,-116.713055223901,"PLSS/Topo"
"01N 03W 17AAC1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",295,2007-06-09,"Cable","414497","---","---",2231,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2280110.13,1362194.79,43.4283666880933,-116.716650059293,"GPS"
"01N 03W 17ABB1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",590,1988-10-29,"Cable","308059","A0003127","---",2260,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2279773.61,1362336.23,43.4295400272104,-116.720860049333,"GPS"
"01N 03W 18ABD1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","No",525,1961-04-01,"Cable","---","---","432537116441101",2370,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2278428.54,1362078.46,43.4268251610092,-116.737355018758,"Digitized"
"01N 03W 19AA1","ADA","Well","Inactive",2020-06-18,"---","Unused","No","Yes",990,1990-08-01,"Air Rotary","304895","---","---",3145,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2327081.66,1359274.69,43.4144037976095,-116.13586191107,"PLSS/Topo"
"01N 03W 20CCC1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",155,1961-01-01,"---","381042","---","432411116435001",2481,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2278813.83,1359409.79,43.4029364587311,-116.731520493189,"Digitized"
"01N 03W 20DAC1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1305,1962-12-01,"Mud Rotary","402994","---","432420116425601",2382,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2280037.61,1359647.77,43.4054367703871,-116.716519972458,"Digitized"
"01N 03W 21AC1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",500,1980-08-08,"Cable","398390","---","---",2255,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281591.27,1360118.8,43.4101274362139,-116.697541492328,"PLSS/Topo"
"01N 03W 21AC2","OWYHEE","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",492,1984-01-17,"Cable","430433","---","---",2263,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281401.06,1360126.59,43.4101420839189,-116.699891307076,"PLSS/Topo"
"01N 03W 21AC4","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",320,1999-04-12,"Air Rotary","307915","---","---",2255,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281591.27,1360118.8,43.4101274362139,-116.697541492328,"PLSS/Topo"
"01N 03W 21AC5","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",400,1999-07-05,"Air Rotary","307950","---","---",2255,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281591.27,1360118.8,43.4101274362139,-116.697541492328,"PLSS/Topo"
"01N 03W 21AC6","OWYHEE","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",300,1999-07-09,"Air Rotary","307949","---","---",2255,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281591.27,1360118.8,43.4101274362139,-116.697541492328,"PLSS/Topo"
"01N 03W 21ACD2","OWYHEE","Well","Active",2020-06-18,"IDWR","Geothermal","No","No",476,NA,"---","---","---","432433116414902",2260,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2281557.69,1359999.9,43.4090482165685,-116.697908280086,"Digitized"
"01N 03W 21BA1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",470,1983-03-01,"Cable","414198","---","---",2264,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281007.21,1360543.34,43.4137755917086,-116.704917323299,"PLSS/Topo"
"01N 03W 21BAA1","CANYON","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",730,1987-06-29,"Air Rotary","360521","---","---",2261,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281753.2,1360589.23,43.4144058399371,-116.695731494375,"PLSS/Topo"
"01N 03W 21BD1","OWYHEE","Well","Inactive",2020-06-18,"---","Geothermal","No","Yes",820,2006-04-06,"Mud Rotary","408441","---","---",2280,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2281101.22,1360246.16,43.4111300861836,-116.703638422092,"PLSS/Topo"
"01N 03W 25AAA1","CANYON","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",710,1978-11-27,"---","353878","A0014174","432403116375601",2740,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2286730.92,1358933.44,43.4009444794732,-116.633666684669,"Digitized"
"01N 04E 01DB1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",60,1991-09-23,"Air Rotary","---","---","---",3720,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2344490.52,1362744.57,43.4494438045587,-115.92194397668,"Digitized"
"01N 04E 12AC1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",360,NA,"Air Rotary","---","---","---",3620,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2344466.19,1361529,43.4384994557177,-115.921898040214,"Digitized"
"01N 04E 12CAC2","ELMORE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",95,2002-11-26,"Air Rotary","360271","---","432602115554101",3586.9,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2343950.605,1361037.821,43.4339719607949,-115.928125067995,"High-Precision GPS"
"01N 04E 13CA1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",200,1988-09-04,"Air Rotary","---","---","---",3550,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2343618.12,1359536.42,43.4203910943754,-115.931801019386,"Digitized"
"01N 04E 13CBA1","ELMORE","Well","Discontinued",2020-06-18,"---","Domestic","No","No",330,2006-11-04,"Air Rotary","---","---","432514115555201",3566.8,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2343668.04,1359568.97,43.4206944351172,-115.931194010827,"GPS"
"01N 04E 13CCCB1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",110,1986-10-07,"Air Rotary","356632","---","432500115560301",3530,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2343341.01,1359117.03,43.4165590181717,-115.935102027231,"Digitized"
"01N 04E 13DDB1","ELMORE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",100,2001-11-21,"Air Rotary","343838","---","---",3569.43,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2344677.42,1359301.317,43.4184955763213,-115.918655781798,"High-Precision GPS"
"01N 04E 14DB1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",74,1977-12-24,"Cable","---","---","---",3685,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2342815.82,1359528.37,43.4201508329805,-115.941704016333,"Digitized"
"01N 04E 14DDAD1","ELMORE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",200,1988-09-04,"Air Rotary","306384","A0011124","432501115560701",3500.39,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2343252.547,1359150.959,43.4168458627833,-115.936203869837,"High-Precision GPS"
"01N 04E 14DDC1","ELMORE","Well","Active",2020-11-18,"IDWR","Domestic","No","No",315,2013-10-16,"Air Rotary","436268","D0064625","---",3551.52,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2342953.331,1359066.074,43.4160193353278,-115.939873424261,"High-Precision GPS"
"01N 04E 23ABA1","ELMORE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",147,2004-05-04,"---","386209","---","432450115562401",3526.34,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2342934.851,1358832.751,43.4139157284718,-115.940034507637,"High-Precision GPS"
"01N 04E 23ADC1","ELMORE","Well","Active",2020-06-18,"IDWR","---","No","No",500,2011-11-17,"---","431638","","432430115562001",3482.46,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2343015.535,1358196.105,43.4082032744001,-115.938855636434,"High-Precision GPS"
"01N 04E 23DC1","ELMORE","Well","Inactive",2020-06-18,"---","---","No","No",256,1992-03-13,"---","302994","---","---",3465,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2342769.11,1357523.65,43.4021000404295,-115.941704052565,"Digitized"
"01N 04E 24CAD1","ELMORE","Well","Active",2020-06-18,"Consultant","Unused","No","No",NA,NA,"---","---","---","---",3513.2,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2344057.62,1357710.77,43.404053012168,-115.925853983032,"Digitized"
"01N 04E 27AA1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",568,1991-05-07,"Cable","303686","---","---",3360,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2341545.43,1357164.34,43.3986090156706,-115.95670301573,"Digitized"
"01N 04E 27ACA1","ELMORE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",75,1993-10-13,"Air Rotary","301282","---","---",3423.86,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2341248.233,1356797.64,43.3952461761518,-115.960264472514,"High-Precision GPS"
"01N 04E 27ACC1","ELMORE","Well","Inactive",2020-06-18,"---","Irrigation","No","No",200,1974-10-08,"Air Rotary","---","---","432348115572601",3425,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2341422.25,1356939.41,43.3965587962168,-115.958158043415,"Digitized"
"01N 04E 27ACD1","ELMORE","Well","Active",2020-06-18,"IDWR","Public Water System","No","No",480,1993-10-20,"Air Rotary","301856","---","432339115573801",3423.2,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2341208.671,1356685.161,43.3942255839939,-115.960720054907,"High-Precision GPS"
"01N 04E 28CAC1","ADA","Well","Active",2020-06-18,"IDWR","Industrial and Commercial","No","Yes",763,1979-09-04,"Air Rotary","348104","---","432326115591601",3357.87,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2338928.469,1356281.683,43.3901085903078,-115.988740158657,"High-Precision GPS"
"01N 04E 32AAB1","ADA","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",711,1972-09-03,"---","417665","E0006880","432306115595201",3364.5,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2338094.79,1355625.89,43.3840276924795,-115.998833400892,"GPS"
"01N 04E 32AAC1","ADA","Well","Inactive",2020-06-18,"IDWR","Domestic","No","No",66,1999-05-17,"Air Rotary","---","---","---",3351,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2337775.46,1355968.74,43.3870440328263,-116.002875006286,"Digitized"
"01N 04E 32AB2","ADA","Well","Discontinued",2020-06-18,"---","Industrial and Commercial","No","No",130,2002-05-31,"Air Rotary","348779","---","---",3359,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2337686.97,1355713.06,43.3847240430326,-116.00389105215,"Digitized"
"01N 04E 32ABB1","ADA","Well","Active",2020-06-18,"IDWR","Irrigation","No","No",884,2005-05-05,"Air Rotary","403160","---","---",3368.91,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2337671.298,1355718.435,43.3847690228001,-116.004086013956,"High-Precision GPS"
"01N 04E 32BBC1","ADA","Well","Active",2020-06-18,"IDWR","Unused","No","No",160,2000-11-10,"Air Rotary","---","---","---",3323.2,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2336917.77,1355653.35,43.3840199635072,-116.013363937583,"Digitized"
"01N 04E 34BC1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",586,1989-11-11,"Air Rotary","307320","---","---",3960,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2340299.61,1355172.61,43.3804209705319,-115.971497057332,"Digitized"
"01N 04W 12DBB1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1200,1960-03-13,"Air Rotary","403038","---","432609116453501",2375,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2276572.37,1363128.04,43.4357140187023,-116.760689973366,"Digitized"
"01N 04W 12DBC2","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",640,1957-08-05,"---","390091","---","432604116453301",2393,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2276612.26,1362972.26,43.4343248365515,-116.760133922842,"Digitized"
"01N 04W 13BAC1","OWYHEE","Well","Inactive",2020-06-18,"---","Unused","No","Yes",2860,1964-03-01,"---","380381","---","432537116455301",2460,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2276134.94,1362154.19,43.4268247483723,-116.765689539884,"Digitized"
"01N 05E 06CAC1","ELMORE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",170,2001-11-02,"Air Rotary","343658","---","---",3767.35,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2345589.733,1362608.136,43.4484434646693,-115.908327605992,"High-Precision GPS"
"01N 05E 07BBB3","ELMORE","Well","Discontinued",2020-06-18,"---","Domestic","No","No",NA,NA,"---","---","---","---",3705.6,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2345077.7,1362085.91,43.4436380103746,-115.914503981353,"Digitized"
"01N 05E 08CDD1","ELMORE","Well","Active",2020-06-18,"Consultant","Domestic","No","No",NA,NA,"---","---","---","---",3688.6,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2347408.21,1360571.55,43.4304879648419,-115.885296058347,"Digitized"
"01N 05E 17BAB1","ELMORE","Well","Inactive",2020-06-18,"---","Unused","No","No",82,1972-12-01,"Cable","383855","---","432539115532201",3660,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2346989,1360237.15,43.4273930405868,-115.890379004067,"Digitized"
"01N 05E 17BCA1","ELMORE","Well","Active",2020-06-18,"Consultant","Unused","No","No",NA,NA,"---","---","---","---",3645.1,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2346797.23,1359841.59,43.4237940176732,-115.892636012826,"Digitized"
"01N 05E 18DDB1","ELMORE","Well","Active",2020-06-18,"Consultant","Unused","No","No",NA,NA,"---","---","---","---",3601.8,"Professional Survey","(UTC-07:00) Mountain Time (US & Canada)",2346286.5,1359126.72,43.4172559872766,-115.898740940045,"Digitized"
"01N 05E 28ADC1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",300,1971-03-24,"Cable","390807","A0014161","432339115512701",3640,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2349670.4,1356330.57,43.3927776950783,-115.856194462631,"GPS"
"01N 13E 26DBC1","CAMAS","Well","Destroyed",2020-06-18,"---","---","No","No",200,1974-08-26,"Air Rotary","384111","---","432318114522001",5185,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2429282.97,1354522.81,43.3882330353554,-114.873120024967,"Digitized"
"01N 13E 26DBD1","CAMAS","Well","Inactive",2020-06-18,"---","Unused","No","No",120,1974-08-28,"Air Rotary","388561","---","432317114521201",5180,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2429530.09,1354489.46,43.3879560226764,-114.870064966323,"Digitized"
"01N 14E 30CCC2","CAMAS","Well","Active",2020-06-18,"IDWR","Domestic","No","No",NA,NA,"---","---","---","---",5129,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2431590.26,1354102.94,43.3846666660196,-114.844583273089,"Digitized"
